transaction_id,customer_id,kyc_verified,account_age_days,transaction_amount,channel,is_fraud,year,month,day,dayofweek,hour
202560,688,1,285,7808,3,0,2025,8,10,6,13
202561,158,1,1805,16903,0,0,2025,8,17,6,9
202562,634,1,1577,5836,0,0,2025,8,11,0,19
202563,453,1,1880,4168,0,0,2025,8,15,4,5
202564,408,1,2629,5543,0,0,2025,8,8,4,21
202565,752,1,1332,2595,1,0,2025,8,18,0,7
202566,775,1,2207,60919,3,0,2025,8,11,0,22
202567,365,1,1786,18227,3,0,2025,8,16,5,8
202568,555,1,190,142103,3,0,2025,8,10,6,22
202569,192,1,2862,2913,3,0,2025,8,11,0,0
202570,587,1,2786,7989,0,0,2025,8,25,0,9
202571,155,1,53,55721,3,0,2025,8,11,0,18
202572,438,1,1639,10948,3,0,2025,8,22,4,8
202573,251,1,1050,3589,1,0,2025,8,25,0,17
202574,151,1,678,6372,0,0,2025,8,1,4,18
202575,386,0,1607,10217,0,0,2025,8,14,3,8
202576,755,0,2617,120238,0,1,2025,8,11,0,0
202577,713,1,344,11115,0,1,2025,8,15,4,23
202578,438,1,1213,176603,1,0,2025,8,21,3,17
202579,637,1,1878,5165,3,0,2025,8,12,1,0
202580,285,1,2988,23973,1,0,2025,8,18,0,17
202581,570,1,463,15622,3,0,2025,8,10,6,16
202582,485,1,2453,5855,0,0,2025,8,21,3,5
202583,150,1,252,21102,1,0,2025,8,13,2,7
202584,772,0,804,7347,1,0,2025,8,4,0,6
202585,439,1,1729,12029,3,0,2025,8,23,5,10
202586,268,1,1306,6647,1,0,2025,8,9,5,15
202587,619,1,602,21912,2,0,2025,8,4,0,23
202588,311,1,629,3326,0,0,2025,8,25,0,0
202589,621,1,1402,8534,3,0,2025,8,8,4,6
202590,670,1,474,133112,3,0,2025,8,8,4,6
202591,265,1,219,20401,0,0,2025,8,12,1,17
202592,368,1,2905,10232,2,0,2025,8,19,1,2
202593,500,1,217,8024,3,0,2025,8,3,6,17
202594,123,1,1175,4988,0,0,2025,8,2,5,18
202595,495,0,1991,3126,1,0,2025,8,18,0,19
202596,198,1,2916,6507,3,0,2025,8,13,2,17
202597,625,1,363,25382,0,0,2025,8,24,6,20
202598,300,1,1742,294177,3,0,2025,8,7,3,10
202599,403,1,1062,3789,0,0,2025,8,5,1,6
202600,526,1,289,17032,1,0,2025,8,20,2,13
202601,349,1,2133,14194,1,0,2025,8,7,3,13
202602,618,0,2906,8142,0,0,2025,8,22,4,8
202603,603,0,1354,120146,0,0,2025,8,17,6,21
202604,426,1,1953,9127,3,0,2025,8,6,2,7
202605,657,1,2264,16430,3,0,2025,8,4,0,15
202606,199,1,1240,4057,3,0,2025,8,11,0,7
202607,744,1,2949,120092,1,0,2025,8,3,6,14
202608,231,1,1886,3943,3,0,2025,8,12,1,17
202609,708,1,2598,12059,1,0,2025,8,23,5,3
202610,730,0,2216,3215,3,1,2025,8,7,3,16
202611,762,1,2176,12011,3,0,2025,8,3,6,1
202612,145,1,2099,8951,2,0,2025,8,6,2,12
202613,516,1,2103,6145,0,0,2025,8,20,2,8
202614,344,1,2718,8133,0,0,2025,8,8,4,17
202615,239,1,2309,3359,0,0,2025,8,22,4,13
202616,255,1,1627,17261,3,0,2025,8,13,2,0
202617,363,1,1149,9442,0,0,2025,8,2,5,5
202618,506,1,2774,66675,1,0,2025,8,24,6,16
202619,338,0,2368,9383,0,0,2025,8,3,6,10
202620,116,1,2995,36976,3,0,2025,8,21,3,18
202621,793,1,1628,12942,0,0,2025,8,12,1,14
202622,157,1,382,199360,0,0,2025,8,9,5,11
202623,516,1,350,6310,0,0,2025,8,7,3,5
202624,170,1,2301,4095,3,0,2025,8,6,2,2
202625,313,1,523,11450,3,0,2025,8,9,5,9
202626,149,1,1070,8052,0,1,2025,8,9,5,20
202627,540,1,1506,6839,0,0,2025,8,12,1,15
202628,289,1,2269,14673,0,0,2025,8,24,6,7
202629,426,1,2226,5276,0,0,2025,8,16,5,22
202630,258,1,92,9509,0,0,2025,8,20,2,11
202631,795,1,1859,10099,0,0,2025,8,25,0,23
202632,151,1,514,12743,3,0,2025,8,8,4,14
202633,359,0,645,24745,0,0,2025,8,6,2,20
202634,121,1,1654,9441,0,0,2025,8,1,4,2
202635,541,0,385,153189,1,0,2025,8,24,6,23
202636,218,1,1303,224030,3,0,2025,8,2,5,16
202637,597,1,2859,282981,3,1,2025,8,12,1,8
202638,732,1,1058,6583,1,0,2025,8,20,2,0
202639,244,1,711,241952,0,1,2025,8,7,3,8
202640,269,1,2935,4277,0,0,2025,8,6,2,16
202641,731,1,1995,4420,0,0,2025,8,17,6,10
202642,698,1,156,5242,0,0,2025,8,19,1,17
202643,646,1,331,16289,3,1,2025,8,6,2,19
202644,428,1,2860,24466,1,0,2025,8,7,3,5
202645,349,1,537,299455,0,1,2025,8,22,4,5
202646,504,1,1545,3945,3,0,2025,8,19,1,9
202647,726,1,2488,2514,3,1,2025,8,17,6,22
202648,321,1,205,128197,3,0,2025,8,1,4,14
202649,284,1,1210,9856,1,0,2025,8,23,5,20
202650,575,1,2273,7133,1,0,2025,8,23,5,21
202651,655,1,676,103147,3,0,2025,8,11,0,4
202652,764,1,2408,40104,3,0,2025,8,25,0,12
202653,305,1,912,14931,0,0,2025,8,4,0,16
202654,158,0,2380,3982,1,1,2025,8,22,4,5
202655,414,0,2016,130576,1,1,2025,8,24,6,19
202656,358,1,1697,4159,3,0,2025,8,23,5,2
202657,579,1,2360,124920,1,0,2025,8,2,5,12
202658,566,1,1708,11979,3,0,2025,8,5,1,1
202659,565,1,1350,6524,3,0,2025,8,17,6,6
202660,688,1,2526,6623,2,0,2025,8,1,4,21
202661,560,1,1009,9139,0,0,2025,8,12,1,1
202662,776,1,1011,22768,0,0,2025,8,10,6,23
202663,298,0,2982,6421,1,0,2025,8,24,6,10
202664,282,1,193,3905,0,0,2025,8,21,3,23
202665,651,1,511,50653,1,0,2025,8,16,5,7
202666,616,1,1652,88364,3,0,2025,8,1,4,4
202667,237,0,2688,4654,3,0,2025,8,5,1,1
202668,459,1,934,3429,2,0,2025,8,18,0,23
202669,776,1,2336,8961,1,0,2025,8,3,6,16
202670,495,0,1648,17819,2,0,2025,8,25,0,1
202671,365,1,718,7745,3,0,2025,8,21,3,18
202672,215,0,2634,268258,3,1,2025,8,5,1,14
202673,407,0,2548,13413,3,0,2025,8,22,4,10
202674,695,1,2056,15313,1,0,2025,8,17,6,16
202675,444,1,2429,9889,3,0,2025,8,9,5,22
202676,492,1,2029,18492,3,0,2025,8,11,0,23
202677,597,1,2050,7056,0,0,2025,8,6,2,15
202678,357,1,2993,26796,0,0,2025,8,18,0,23
202679,515,0,1626,7583,3,0,2025,8,25,0,20
202680,543,1,1253,5987,3,0,2025,8,17,6,22
202681,395,0,2354,192600,1,0,2025,8,5,1,1
202682,781,1,136,7205,3,0,2025,8,16,5,4
202683,248,1,2374,6627,3,0,2025,8,14,3,13
202684,672,1,597,294385,0,0,2025,8,2,5,23
202685,405,1,540,215693,0,0,2025,8,21,3,18
202686,278,1,2825,11274,0,0,2025,8,7,3,19
202687,503,0,2324,17202,3,0,2025,8,6,2,12
202688,371,1,1757,6520,3,0,2025,8,6,2,19
202689,235,0,2193,6506,0,0,2025,8,18,0,18
202690,596,1,649,4341,3,0,2025,8,9,5,20
202691,562,1,1248,4974,1,0,2025,8,18,0,6
202692,442,1,678,20817,0,0,2025,8,13,2,4
202693,596,0,360,8669,3,0,2025,8,15,4,17
202694,173,1,2564,7157,3,0,2025,8,25,0,13
202695,534,1,2935,10566,0,0,2025,8,15,4,11
202696,113,1,691,1849,1,0,2025,8,25,0,3
202697,505,1,878,7038,1,0,2025,8,14,3,20
202698,379,1,2080,3204,3,0,2025,8,10,6,4
202699,335,1,132,3166,3,0,2025,8,22,4,4
202700,411,1,57,5824,0,1,2025,8,16,5,5
202701,752,1,2472,6540,0,0,2025,8,14,3,18
202702,564,1,1626,13259,3,0,2025,8,8,4,21
202703,616,1,2771,11147,3,0,2025,8,21,3,18
202704,402,1,346,4083,0,0,2025,8,11,0,14
202705,662,1,1855,9633,3,0,2025,8,7,3,6
202706,512,1,1421,5736,0,0,2025,8,24,6,13
202707,663,1,2076,159159,0,0,2025,8,15,4,4
202708,686,1,2780,131602,0,0,2025,8,5,1,21
202709,191,0,1660,4212,3,0,2025,8,17,6,7
202710,349,1,1056,14021,0,0,2025,8,9,5,12
202711,730,1,217,286488,3,1,2025,8,14,3,6
202712,131,0,2992,22666,1,0,2025,8,8,4,9
202713,221,1,700,83471,3,0,2025,8,6,2,7
202714,543,1,1636,28969,3,0,2025,8,6,2,0
202715,103,1,1965,50224,0,0,2025,8,23,5,22
202716,515,0,738,9621,2,0,2025,8,11,0,4
202717,482,1,2856,7147,1,0,2025,8,13,2,18
202718,484,1,2359,11781,2,1,2025,8,5,1,10
202719,118,1,1838,16541,0,0,2025,8,15,4,10
202720,785,1,2626,80765,1,0,2025,8,2,5,10
202721,258,1,548,5133,0,0,2025,8,17,6,6
202722,341,1,714,109501,0,0,2025,8,14,3,21
202723,678,1,2884,11702,3,0,2025,8,25,0,21
202724,670,1,904,179407,0,1,2025,8,19,1,2
202725,556,0,2399,17754,3,1,2025,8,11,0,2
202726,523,0,1921,3229,0,1,2025,8,18,0,21
202727,615,1,2862,10394,1,0,2025,8,14,3,2
202728,115,1,2125,10476,0,0,2025,8,1,4,2
202729,506,1,1122,26099,3,0,2025,8,14,3,6
202730,691,1,1202,15898,0,0,2025,8,25,0,12
202731,275,1,1837,8654,1,0,2025,8,18,0,12
202732,123,0,1016,92273,1,0,2025,8,23,5,19
202733,384,1,2228,4331,1,0,2025,8,17,6,5
202734,657,1,988,8985,0,0,2025,8,10,6,15
202735,689,0,2648,12468,0,0,2025,8,10,6,14
202736,121,1,427,22502,3,0,2025,8,14,3,4
202737,684,1,2468,6656,3,0,2025,8,14,3,12
202738,637,1,1759,14431,3,0,2025,8,15,4,15
202739,383,1,2049,9381,3,0,2025,8,11,0,20
202740,301,1,53,233224,3,1,2025,8,16,5,3
202741,389,1,2347,14814,0,0,2025,8,2,5,10
202742,254,0,244,9378,0,1,2025,8,4,0,16
202743,547,1,2255,11692,0,0,2025,8,18,0,3
202744,565,1,1901,121185,0,0,2025,8,6,2,9
202745,664,1,698,54061,0,0,2025,8,3,6,19
202746,425,1,2763,265379,2,0,2025,8,4,0,15
202747,670,1,2999,6332,3,0,2025,8,25,0,0
202748,135,0,396,23060,1,0,2025,8,4,0,17
202749,448,1,2329,5504,0,0,2025,8,16,5,0
202750,332,1,1453,8104,2,0,2025,8,2,5,19
202751,253,1,2506,6916,3,0,2025,8,4,0,17
202752,108,1,2485,2532,2,0,2025,8,6,2,19
202753,174,1,1187,9457,0,0,2025,8,13,2,8
202754,663,1,769,13308,0,0,2025,8,10,6,3
202755,295,1,135,3626,0,0,2025,8,14,3,7
202756,678,1,157,275605,3,0,2025,8,13,2,13
202757,447,1,413,7335,0,0,2025,8,12,1,17
202758,383,0,1977,5798,0,0,2025,8,14,3,2
202759,184,1,576,187131,3,1,2025,8,16,5,9
202760,635,1,344,173678,0,0,2025,8,12,1,2
202761,797,1,1991,12711,3,0,2025,8,20,2,0
202762,122,1,2528,11752,3,0,2025,8,23,5,22
202763,188,1,1484,12540,0,0,2025,8,22,4,4
202764,421,1,2926,4097,1,0,2025,8,20,2,11
202765,168,1,2981,10528,2,0,2025,8,10,6,11
202766,486,1,661,235112,3,0,2025,8,22,4,1
202767,621,1,2029,7222,0,0,2025,8,5,1,11
202768,315,1,1500,5914,3,0,2025,8,9,5,7
202769,414,1,1556,5554,0,0,2025,8,13,2,4
202770,391,1,2458,1149,1,0,2025,8,21,3,6
202771,689,1,783,3399,3,0,2025,8,18,0,7
202772,273,1,2774,2729,3,0,2025,8,7,3,0
202773,756,1,202,4120,0,0,2025,8,19,1,12
202774,198,1,1231,22081,0,0,2025,8,6,2,19
202775,393,1,1909,16322,3,0,2025,8,2,5,18
202776,470,1,1634,7622,3,0,2025,8,14,3,6
202777,640,1,2702,45988,0,0,2025,8,11,0,5
202778,460,1,929,7239,2,0,2025,8,24,6,13
202779,347,1,387,12028,3,0,2025,8,25,0,21
202780,697,1,896,4408,0,0,2025,8,13,2,20
202781,322,1,2150,3636,0,0,2025,8,11,0,8
202782,698,1,256,9695,0,0,2025,8,20,2,15
202783,604,1,2075,31155,0,0,2025,8,23,5,15
202784,782,1,1070,34997,3,0,2025,8,23,5,10
202785,563,1,1853,21024,3,0,2025,8,24,6,16
202786,668,1,1515,6928,3,0,2025,8,1,4,4
202787,639,1,2231,8956,0,0,2025,8,23,5,0
202788,230,1,2739,9743,0,0,2025,8,19,1,8
202789,617,1,2076,9514,0,0,2025,8,3,6,10
202790,205,0,2982,265169,3,1,2025,8,20,2,10
202791,352,1,1385,10764,0,0,2025,8,12,1,0
202792,435,1,1719,27833,0,0,2025,8,12,1,19
202793,411,1,1851,203620,3,0,2025,8,11,0,12
202794,534,1,661,264767,3,1,2025,8,12,1,14
202795,780,1,537,180718,3,0,2025,8,20,2,11
202796,789,1,273,11240,3,0,2025,8,13,2,12
202797,658,1,1959,11714,0,0,2025,8,23,5,20
202798,265,1,836,3458,3,0,2025,8,3,6,0
202799,731,1,2867,15386,0,0,2025,8,14,3,1
202800,160,1,508,7604,0,0,2025,8,17,6,11
202801,628,0,750,6189,0,0,2025,8,19,1,12
202802,671,1,602,7786,2,0,2025,8,2,5,7
202803,441,1,2709,8940,0,0,2025,8,20,2,7
202804,492,1,2911,15692,3,0,2025,8,18,0,13
202805,697,1,2096,6067,3,0,2025,8,8,4,19
202806,787,1,820,8684,3,0,2025,8,16,5,19
202807,685,1,1826,4521,1,0,2025,8,22,4,3
202808,762,0,817,187727,3,0,2025,8,6,2,1
202809,458,1,195,123093,1,0,2025,8,12,1,14
202810,790,0,196,5013,2,1,2025,8,7,3,16
202811,485,1,2306,108343,1,1,2025,8,16,5,13
202812,123,1,2883,5027,3,0,2025,8,18,0,20
202813,128,1,972,7924,3,0,2025,8,18,0,1
202814,366,1,1904,8185,1,0,2025,8,9,5,2
202815,635,0,265,4065,1,0,2025,8,24,6,11
202816,236,0,495,6839,0,0,2025,8,22,4,13
202817,312,0,919,9263,0,0,2025,8,18,0,23
202818,727,1,2906,8026,3,0,2025,8,14,3,3
202819,725,0,2754,5999,2,1,2025,8,9,5,12
202820,472,1,1260,90142,1,0,2025,8,16,5,6
202821,401,0,1975,14111,0,1,2025,8,3,6,11
202822,758,0,1709,81474,3,1,2025,8,4,0,16
202823,376,1,886,4364,0,0,2025,8,2,5,12
202824,617,1,2092,13529,1,0,2025,8,17,6,3
202825,104,1,2451,11130,3,0,2025,8,7,3,2
202826,141,0,1084,30109,1,1,2025,8,12,1,1
202827,381,1,2502,6957,0,0,2025,8,4,0,18
202828,494,1,1948,4647,0,0,2025,8,22,4,4
202829,366,1,890,224490,1,0,2025,8,7,3,23
202830,357,1,2227,257529,0,1,2025,8,21,3,1
202831,494,1,699,8625,3,0,2025,8,16,5,16
202832,145,0,1695,171617,1,1,2025,8,9,5,7
202833,256,1,1486,59108,0,0,2025,8,11,0,23
202834,134,1,133,4148,3,0,2025,8,6,2,23
202835,701,1,2919,212855,3,0,2025,8,16,5,22
202836,472,1,2686,9258,1,0,2025,8,3,6,3
202837,288,1,2263,6521,0,0,2025,8,12,1,20
202838,295,1,647,3578,1,0,2025,8,16,5,21
202839,355,1,567,2309,0,1,2025,8,10,6,0
202840,358,1,324,17243,0,0,2025,8,9,5,16
202841,252,1,2418,8760,1,0,2025,8,9,5,2
202842,623,1,530,8738,1,0,2025,8,9,5,23
202843,116,1,947,7826,0,0,2025,8,4,0,12
202844,490,0,2400,3964,3,0,2025,8,12,1,14
202845,148,1,2291,7931,0,0,2025,8,23,5,16
202846,717,1,736,20179,3,0,2025,8,2,5,14
202847,357,0,759,10402,0,0,2025,8,4,0,20
202848,366,1,1611,6744,0,0,2025,8,13,2,6
202849,751,1,2826,6947,3,0,2025,8,2,5,3
202850,158,1,1232,10742,0,0,2025,8,21,3,14
202851,626,1,1477,4606,1,0,2025,8,25,0,14
202852,624,1,1497,7183,3,0,2025,8,19,1,9
202853,722,0,331,235117,3,0,2025,8,11,0,22
202854,729,1,1971,8459,3,0,2025,8,13,2,22
202855,233,1,733,7240,0,0,2025,8,17,6,11
202856,513,1,1110,5998,1,0,2025,8,17,6,16
202857,712,1,1427,15803,0,0,2025,8,11,0,10
202858,178,1,2052,8651,2,0,2025,8,16,5,13
202859,781,1,184,165198,0,0,2025,8,9,5,11
202860,695,1,306,3316,3,1,2025,8,1,4,22
202861,245,1,2985,7206,0,0,2025,8,6,2,21
202862,792,0,2523,4383,3,0,2025,8,18,0,12
202863,284,1,539,290870,0,0,2025,8,11,0,21
202864,670,1,2559,22297,0,0,2025,8,20,2,8
202865,764,1,2971,22480,0,0,2025,8,22,4,1
202866,531,1,2076,6768,3,0,2025,8,22,4,19
202867,327,1,2083,6836,0,0,2025,8,19,1,5
202868,349,1,546,7195,3,0,2025,8,21,3,23
202869,442,1,2432,2617,1,0,2025,8,14,3,19
202870,266,1,1128,17189,0,0,2025,8,12,1,5
202871,223,1,2891,27353,1,0,2025,8,18,0,22
202872,790,1,314,4830,3,0,2025,8,19,1,7
202873,184,0,2992,141490,1,1,2025,8,5,1,17
202874,306,1,1282,6464,0,0,2025,8,17,6,4
202875,259,0,2089,4587,1,1,2025,8,23,5,21
202876,386,0,2604,227982,3,0,2025,8,23,5,17
202877,342,1,646,10611,3,0,2025,8,12,1,8
202878,265,1,1329,9910,0,0,2025,8,2,5,23
202879,563,1,1901,15653,0,0,2025,8,9,5,19
202880,292,1,2846,15860,3,0,2025,8,12,1,3
202881,223,1,2502,11050,0,0,2025,8,8,4,12
202882,426,1,1274,5121,3,0,2025,8,14,3,16
202883,329,1,1833,9657,0,0,2025,8,22,4,13
202884,246,1,711,20501,0,0,2025,8,6,2,5
202885,512,0,1432,9173,2,0,2025,8,16,5,23
202886,705,1,1299,14953,0,0,2025,8,22,4,7
202887,235,0,569,5916,0,0,2025,8,24,6,1
202888,738,0,525,17886,0,0,2025,8,2,5,5
202889,211,1,1073,113408,0,1,2025,8,17,6,18
202890,308,1,1957,16735,0,0,2025,8,5,1,12
202891,406,1,2742,5676,3,0,2025,8,25,0,11
202892,104,1,183,3898,0,0,2025,8,22,4,13
202893,548,0,691,7593,0,0,2025,8,10,6,5
202894,279,0,347,5603,3,0,2025,8,12,1,2
202895,589,1,2442,8781,3,0,2025,8,16,5,23
202896,661,1,1657,4597,0,0,2025,8,7,3,14
202897,762,1,2055,6215,3,0,2025,8,8,4,14
202898,103,1,1823,12756,1,0,2025,8,15,4,9
202899,591,1,2158,194159,0,1,2025,8,17,6,23
202900,637,0,894,21938,1,0,2025,8,22,4,12
202901,343,1,371,19333,0,0,2025,8,9,5,4
202902,136,1,1536,6483,3,0,2025,8,8,4,23
202903,745,1,2352,7606,1,0,2025,8,19,1,23
202904,489,1,1328,15182,2,0,2025,8,1,4,8
202905,446,1,1908,236393,3,1,2025,8,21,3,6
202906,539,1,1189,13217,1,0,2025,8,8,4,16
202907,153,1,909,4330,1,0,2025,8,10,6,17
202908,205,1,2781,1304,3,0,2025,8,3,6,17
202909,734,1,463,11023,0,0,2025,8,15,4,22
202910,603,1,152,5127,0,0,2025,8,10,6,16
202911,554,1,2292,13793,0,0,2025,8,22,4,19
202912,474,1,2902,10402,1,0,2025,8,17,6,7
202913,419,1,736,44489,0,0,2025,8,12,1,16
202914,400,1,2423,223715,3,0,2025,8,23,5,5
202915,691,1,1736,184482,1,1,2025,8,23,5,6
202916,348,0,319,2286,0,0,2025,8,14,3,0
202917,447,1,228,17609,2,0,2025,8,14,3,21
202918,205,1,2457,17788,2,0,2025,8,16,5,1
202919,583,1,2348,85398,1,0,2025,8,23,5,3
202920,229,1,588,17677,3,0,2025,8,19,1,10
202921,568,1,1755,11773,3,0,2025,8,6,2,21
202922,641,1,2428,17218,3,0,2025,8,4,0,3
202923,349,1,2406,11059,2,0,2025,8,4,0,8
202924,132,0,688,12124,0,0,2025,8,9,5,7
202925,372,1,1894,9589,1,0,2025,8,3,6,9
202926,783,1,1568,9052,0,0,2025,8,8,4,3
202927,500,1,1321,10677,3,0,2025,8,15,4,23
202928,366,1,2187,4947,0,0,2025,8,16,5,6
202929,459,1,1866,25630,0,0,2025,8,18,0,0
202930,609,1,42,274207,1,0,2025,8,22,4,20
202931,171,1,1480,268332,0,0,2025,8,13,2,12
202932,236,1,1586,17669,2,0,2025,8,5,1,3
202933,455,1,2301,32932,3,0,2025,8,7,3,15
202934,321,1,1030,8046,0,0,2025,8,14,3,23
202935,154,1,1780,8338,0,0,2025,8,2,5,2
202936,290,0,2226,12808,3,0,2025,8,8,4,7
202937,217,1,1087,15703,0,0,2025,8,12,1,9
202938,542,1,2477,11672,3,0,2025,8,15,4,18
202939,655,1,2946,242429,2,0,2025,8,15,4,23
202940,562,1,2015,3736,1,0,2025,8,16,5,3
202941,231,1,92,1112,2,0,2025,8,6,2,7
202942,683,1,1644,2311,1,0,2025,8,11,0,15
202943,516,1,2676,6422,0,0,2025,8,11,0,9
202944,151,1,708,241820,0,0,2025,8,2,5,3
202945,115,0,702,195732,3,0,2025,8,3,6,4
202946,454,1,1751,11475,3,0,2025,8,14,3,12
202947,773,0,2964,2482,2,0,2025,8,3,6,3
202948,710,1,1619,6301,0,0,2025,8,21,3,0
202949,530,1,1016,15865,3,0,2025,8,17,6,21
202950,787,1,554,50094,0,1,2025,8,5,1,5
202951,478,1,2359,6715,3,0,2025,8,9,5,10
202952,407,1,1369,5398,0,0,2025,8,17,6,21
202953,318,1,1165,7507,3,0,2025,8,21,3,5
202954,510,1,1701,4949,0,0,2025,8,13,2,14
202955,686,1,124,207106,0,0,2025,8,25,0,10
202956,175,1,2961,71306,3,0,2025,8,15,4,17
202957,310,1,2944,285798,0,0,2025,8,24,6,0
202958,543,1,736,284842,0,0,2025,8,6,2,10
202959,203,1,2971,13136,2,0,2025,8,4,0,16
202960,265,1,255,18966,0,0,2025,8,9,5,3
202961,577,1,145,4027,1,0,2025,8,16,5,19
202962,541,1,311,13872,3,0,2025,8,10,6,18
202963,557,1,2704,5066,0,0,2025,8,8,4,21
202964,147,1,1112,2935,3,0,2025,8,25,0,21
202965,361,0,1029,106857,3,0,2025,8,25,0,7
202966,639,1,1659,12171,3,0,2025,8,13,2,22
202967,751,0,673,3154,0,0,2025,8,25,0,21
202968,470,1,80,4417,1,0,2025,8,10,6,22
202969,197,1,2046,8126,1,0,2025,8,21,3,17
202970,687,1,14,15253,3,0,2025,8,25,0,0
202971,694,1,462,243083,3,0,2025,8,12,1,0
202972,283,1,2143,31533,1,0,2025,8,5,1,12
202973,280,1,1447,16515,3,0,2025,8,4,0,2
202974,302,1,974,15085,3,0,2025,8,15,4,5
202975,712,0,2505,8524,0,0,2025,8,21,3,15
202976,204,1,1971,5131,1,0,2025,8,18,0,16
202977,132,0,1876,13681,1,1,2025,8,19,1,20
202978,570,0,119,20845,0,0,2025,8,5,1,9
202979,296,1,1331,6228,1,0,2025,8,7,3,15
202980,665,1,2551,111361,0,1,2025,8,6,2,2
202981,144,0,1219,6898,3,0,2025,8,20,2,13
202982,688,1,2276,7997,3,0,2025,8,9,5,15
202983,791,1,1951,8379,1,0,2025,8,12,1,12
202984,189,1,767,4583,1,1,2025,8,6,2,10
202985,490,0,2932,5884,0,0,2025,8,14,3,0
202986,469,0,2216,14520,1,0,2025,8,15,4,0
202987,467,1,606,7370,3,0,2025,8,8,4,19
202988,444,0,2655,6635,3,0,2025,8,22,4,17
202989,595,1,205,2634,3,1,2025,8,5,1,7
202990,119,1,1226,5207,0,0,2025,8,24,6,10
202991,623,1,2406,240366,3,0,2025,8,14,3,19
202992,650,1,2300,7657,3,0,2025,8,25,0,8
202993,576,1,1007,11800,0,0,2025,8,13,2,14
202994,613,1,194,10008,0,0,2025,8,15,4,2
202995,781,1,994,252387,0,0,2025,8,14,3,16
202996,564,0,2485,3824,0,0,2025,8,18,0,9
202997,252,1,2785,4840,3,0,2025,8,24,6,23
202998,703,1,1065,5230,1,0,2025,8,5,1,1
202999,439,0,2173,12347,1,0,2025,8,3,6,23
203000,196,1,1321,118430,3,1,2025,8,3,6,18
203001,314,0,1141,3778,2,0,2025,8,25,0,9
203002,660,1,2466,3349,0,0,2025,8,2,5,11
203003,214,1,454,14558,0,0,2025,8,7,3,16
203004,542,1,782,3377,1,0,2025,8,13,2,23
203005,476,1,111,5756,3,0,2025,8,23,5,21
203006,408,1,1606,63318,1,0,2025,8,24,6,7
203007,620,1,536,16397,1,0,2025,8,16,5,8
203008,754,1,2256,10561,0,0,2025,8,9,5,1
203009,448,1,2412,12903,3,0,2025,8,5,1,10
203010,278,1,1180,9179,0,0,2025,8,16,5,14
203011,536,1,2238,62992,3,0,2025,8,4,0,7
203012,754,0,2135,14454,1,0,2025,8,4,0,5
203013,582,1,2764,2347,0,0,2025,8,7,3,19
203014,679,1,1485,124208,3,0,2025,8,17,6,4
203015,309,1,2027,2706,0,0,2025,8,5,1,20
203016,237,1,2427,2477,0,0,2025,8,6,2,18
203017,101,0,1469,14839,3,1,2025,8,3,6,7
203018,622,0,250,286040,2,0,2025,8,9,5,19
203019,703,1,949,4797,0,0,2025,8,19,1,0
203020,304,1,1920,170427,3,0,2025,8,4,0,15
203021,782,1,277,5110,0,0,2025,8,13,2,12
203022,530,1,875,4031,2,0,2025,8,5,1,11
203023,175,1,1239,158961,0,0,2025,8,23,5,2
203024,636,1,1071,12780,0,0,2025,8,23,5,15
203025,719,1,2741,19335,3,0,2025,8,13,2,11
203026,378,1,2273,5363,3,0,2025,8,10,6,9
203027,733,1,1785,13484,3,0,2025,8,13,2,5
203028,427,1,2137,6110,3,0,2025,8,16,5,22
203029,541,1,326,3993,1,0,2025,8,22,4,23
203030,559,1,2891,29120,3,0,2025,8,13,2,15
203031,652,1,2296,5636,3,0,2025,8,13,2,19
203032,759,1,1587,3707,0,0,2025,8,9,5,17
203033,535,0,2351,15910,0,0,2025,8,8,4,19
203034,115,0,1972,95643,3,1,2025,8,20,2,0
203035,247,0,1546,12901,0,0,2025,8,4,0,21
203036,483,0,2959,4737,3,0,2025,8,7,3,12
203037,534,1,2410,15889,0,0,2025,8,14,3,13
203038,312,1,2086,3093,1,0,2025,8,23,5,16
203039,385,1,271,2546,1,0,2025,8,14,3,23
203040,217,1,2574,5181,1,0,2025,8,25,0,22
203041,264,1,2077,5190,1,0,2025,8,1,4,20
203042,173,1,1156,15325,3,0,2025,8,23,5,13
203043,392,0,2733,41764,2,0,2025,8,4,0,9
203044,279,1,1386,9550,1,0,2025,8,16,5,15
203045,216,1,204,11434,0,0,2025,8,10,6,17
203046,287,1,1235,3329,1,0,2025,8,21,3,10
203047,711,1,1064,121431,0,0,2025,8,13,2,18
203048,518,1,695,7495,3,0,2025,8,3,6,16
203049,111,1,936,7367,2,0,2025,8,8,4,4
203050,158,1,200,6154,0,0,2025,8,14,3,3
203051,395,1,1006,209724,1,0,2025,8,22,4,16
203052,793,1,2085,10757,1,0,2025,8,23,5,17
203053,161,1,1573,13686,1,0,2025,8,22,4,8
203054,644,0,1110,119853,1,1,2025,8,18,0,22
203055,598,0,1014,6817,3,0,2025,8,20,2,16
203056,650,1,2184,10691,3,0,2025,8,6,2,11
203057,113,1,890,2790,0,0,2025,8,18,0,7
203058,203,1,2583,18338,0,0,2025,8,23,5,21
203059,779,1,2115,11489,3,0,2025,8,11,0,22
203060,424,1,2577,12269,2,0,2025,8,7,3,7
203061,281,1,2519,6051,3,0,2025,8,1,4,5
203062,679,0,2702,22010,0,0,2025,8,12,1,13
