customer_id,kyc_verified,account_age_days,transaction_amount,channel_encoded,hour_of_day,day_of_week,is_night_txn,is_high_amount_transaction,high_amount_night_txn,new_customer_high_amount,kyc_low_age_txn,is_weekend_txn,is_holiday_txn
CUST_121,1,1654,9441,1,2,4,1,0,0,0,0,0,0
CUST_742,0,1450,10235,1,15,1,0,0,0,0,0,0,0
CUST_324,1,711,4916,1,18,3,0,0,0,0,0,0,0
CUST_622,0,2938,8979,1,16,4,0,0,0,0,0,0,0
CUST_336,1,859,217267,2,1,3,1,1,1,0,0,0,0
CUST_235,1,859,4670,1,14,2,0,0,0,0,0,0,0
CUST_235,1,1283,14810,1,11,6,0,0,0,0,0,1,0
CUST_115,1,556,7755,1,17,5,0,0,0,0,0,1,0
CUST_751,1,421,297344,3,11,3,0,1,0,0,0,0,0
CUST_450,1,1551,254109,3,20,0,0,1,0,0,0,0,0
CUST_626,1,872,39062,3,5,1,1,0,0,0,0,0,0
CUST_736,1,2856,280221,2,16,5,0,1,0,0,0,1,0
CUST_491,1,2498,8396,3,2,3,1,0,0,0,0,0,0
CUST_287,1,1570,4526,1,3,1,1,0,0,0,0,0,0
CUST_552,1,1700,27015,0,20,1,0,0,0,0,0,0,0
CUST_751,0,673,3154,1,21,0,0,0,0,0,0,0,0
CUST_193,1,735,9253,0,23,2,0,0,0,0,0,0,0
CUST_207,1,1882,21768,2,9,5,0,0,0,0,0,1,0
CUST_584,1,2175,6119,3,12,2,0,0,0,0,0,0,0
CUST_652,1,2323,3517,2,8,0,0,0,0,0,0,0,0
CUST_471,1,991,180702,1,9,1,0,1,0,0,0,0,0
CUST_292,0,2942,6258,1,17,5,0,0,0,0,0,1,0
CUST_781,1,2973,14928,2,3,2,1,0,0,0,0,0,0
CUST_123,1,1706,12288,2,7,5,0,0,0,0,0,1,0
CUST_579,1,1727,7233,3,19,2,0,0,0,0,0,0,0
CUST_444,1,2429,9889,3,22,5,0,0,0,0,0,1,0
CUST_563,1,1901,15653,1,19,5,0,0,0,0,0,1,0
CUST_115,1,1321,6609,1,9,0,0,0,0,0,0,0,0
CUST_572,1,1556,5512,2,15,0,0,0,0,0,0,0,0
CUST_280,1,1006,9122,1,5,1,1,0,0,0,0,0,0
CUST_247,1,74,2714,1,18,6,0,0,0,0,0,1,0
CUST_134,1,587,10448,1,13,5,0,0,0,0,0,1,0
CUST_171,1,547,8725,1,9,3,0,0,0,0,0,0,0
CUST_727,1,188,9305,1,14,4,0,0,0,0,0,0,1
CUST_630,1,1854,3082,3,6,2,1,0,0,0,0,0,0
CUST_299,1,435,11930,3,4,1,1,0,0,0,0,0,0
CUST_277,1,405,4471,0,23,0,0,0,0,0,0,0,0
CUST_589,1,1243,287176,0,12,0,0,1,0,0,0,0,0
CUST_104,1,2689,10605,3,15,2,0,0,0,0,0,0,0
CUST_540,1,2996,9295,1,22,2,0,0,0,0,0,0,0
CUST_764,1,1719,135698,3,15,5,0,1,0,0,0,1,0
CUST_323,1,2130,16228,3,2,3,1,0,0,0,0,0,0
CUST_369,1,1415,5783,3,16,0,0,0,0,0,0,0,0
CUST_200,1,1387,6831,1,6,2,1,0,0,0,0,0,0
CUST_299,0,303,36224,0,4,3,1,0,0,0,0,0,0
CUST_787,1,101,37645,1,5,2,1,0,0,0,0,0,0
CUST_310,1,982,24908,1,17,0,0,0,0,0,0,0,0
CUST_430,1,354,13717,1,6,1,1,0,0,0,0,0,0
CUST_594,0,188,4599,2,8,0,0,0,0,0,0,0,0
CUST_213,1,15,1796,3,0,2,1,0,0,0,0,0,0
CUST_546,1,2463,4522,3,12,0,0,0,0,0,0,0,0
CUST_442,1,2440,6930,1,6,4,1,0,0,0,0,0,0
CUST_415,1,1276,8222,3,21,5,0,0,0,0,0,1,0
CUST_122,1,1606,16069,1,16,0,0,0,0,0,0,0,0
CUST_320,1,909,50064,3,16,0,0,1,0,0,0,0,0
CUST_322,1,316,5468,2,12,0,0,0,0,0,0,0,0
CUST_666,1,260,10681,3,14,4,0,0,0,0,0,0,0
CUST_133,1,819,78345,3,8,0,0,1,0,0,0,0,0
CUST_419,1,736,44489,1,16,1,0,0,0,0,0,0,0
CUST_333,1,1779,6638,3,14,3,0,0,0,0,0,0,0
CUST_752,1,1585,261628,2,3,4,1,1,1,0,0,0,0
CUST_348,0,1395,11109,1,10,1,0,0,0,0,0,0,0
CUST_236,1,287,5448,1,21,0,0,0,0,0,0,0,0
CUST_442,1,2868,10162,1,17,2,0,0,0,0,0,0,0
CUST_731,0,1811,16975,1,14,6,0,0,0,0,0,1,0
CUST_287,1,420,6073,3,0,5,1,0,0,0,0,1,0
CUST_748,1,628,2660,2,18,1,0,0,0,0,0,0,0
CUST_344,1,1531,5078,3,9,5,0,0,0,0,0,1,0
CUST_314,0,1274,8594,0,19,4,0,0,0,0,0,0,0
CUST_276,1,2440,10351,3,13,4,0,0,0,0,0,0,0
CUST_283,1,1349,14228,3,8,0,0,0,0,0,0,0,0
CUST_482,1,1876,6061,3,19,3,0,0,0,0,0,0,0
CUST_623,1,2197,6881,3,9,5,0,0,0,0,0,1,0
CUST_239,0,1401,6735,3,14,5,0,0,0,0,0,1,0
CUST_626,0,2667,4782,1,23,0,0,0,0,0,0,0,0
CUST_265,1,1329,9910,1,23,5,0,0,0,0,0,1,0
CUST_467,1,1372,12313,1,11,0,0,0,0,0,0,0,0
CUST_126,1,221,6042,3,23,3,0,0,0,0,0,0,0
CUST_795,1,1184,16143,0,10,2,0,0,0,0,0,0,0
CUST_513,1,1131,13167,1,0,6,1,0,0,0,0,1,0
CUST_130,1,221,2777,1,11,1,0,0,0,0,0,0,0
CUST_516,1,2103,6145,1,8,2,0,0,0,0,0,0,0
CUST_759,1,1587,3707,1,17,5,0,0,0,0,0,1,0
CUST_221,1,455,10270,3,2,6,1,0,0,0,0,1,0
CUST_136,1,915,6024,1,21,5,0,0,0,0,0,1,0
CUST_211,1,215,3950,1,23,3,0,0,0,0,0,0,0
CUST_762,1,1532,4845,3,10,5,0,0,0,0,0,1,0
CUST_319,1,2400,6665,1,10,0,0,0,0,0,0,0,0
CUST_343,0,152,25149,1,7,6,0,0,0,0,0,1,0
CUST_712,1,2172,6450,1,22,4,0,0,0,0,0,0,0
CUST_224,1,1043,4254,2,9,5,0,0,0,0,0,1,0
CUST_475,1,464,8104,3,8,0,0,0,0,0,0,0,0
CUST_547,0,1845,18531,1,0,0,1,0,0,0,0,0,0
CUST_622,1,2575,238050,1,22,1,0,1,0,0,0,0,0
CUST_179,1,2257,249301,3,2,4,1,1,1,0,0,0,0
CUST_316,0,2957,88681,1,22,4,0,1,0,0,0,0,0
CUST_301,1,2130,9406,1,5,1,1,0,0,0,0,0,0
CUST_123,1,1549,3630,3,7,1,0,0,0,0,0,0,0
CUST_313,1,523,11450,3,9,5,0,0,0,0,0,1,0
CUST_571,0,2000,8256,2,18,6,0,0,0,0,0,1,0
CUST_664,0,1883,4993,1,22,4,0,0,0,0,0,0,1
CUST_350,0,947,4919,3,11,1,0,0,0,0,0,0,0
CUST_475,1,2459,15178,3,21,5,0,0,0,0,0,1,0
CUST_612,1,993,154927,2,14,5,0,1,0,0,0,1,0
CUST_550,1,1109,130057,1,3,5,1,1,1,0,0,1,0
CUST_285,1,1464,14579,1,0,5,1,0,0,0,0,1,0
CUST_598,1,207,6967,2,11,3,0,0,0,0,0,0,0
CUST_251,1,2630,6003,3,0,0,1,0,0,0,0,0,0
CUST_576,1,2820,12258,0,13,0,0,0,0,0,0,0,0
CUST_424,1,893,8423,2,9,6,0,0,0,0,0,1,0
CUST_605,1,1898,3779,2,7,4,0,0,0,0,0,0,0
CUST_625,1,1957,125754,3,23,4,0,1,0,0,0,0,0
CUST_495,1,1245,7410,3,6,5,1,0,0,0,0,1,0
CUST_578,1,1071,6307,3,19,4,0,0,0,0,0,0,1
CUST_288,1,2506,5896,0,1,5,1,0,0,0,0,1,0
CUST_499,1,2088,10995,0,16,0,0,0,0,0,0,0,0
CUST_128,1,972,7924,3,1,0,1,0,0,0,0,0,0
CUST_225,1,2289,25928,1,18,0,0,0,0,0,0,0,0
CUST_513,1,1110,5998,2,16,6,0,0,0,0,0,1,0
CUST_618,1,1540,9043,1,4,5,1,0,0,0,0,1,0
CUST_562,1,1790,5617,0,5,0,1,0,0,0,0,0,0
CUST_131,0,2992,22666,2,9,4,0,0,0,0,0,0,0
CUST_152,1,324,12405,0,14,0,0,0,0,0,0,0,0
CUST_673,0,730,9313,1,11,0,0,0,0,0,0,0,0
CUST_444,0,2640,6873,1,8,5,0,0,0,0,0,1,0
CUST_535,0,2351,15910,1,19,4,0,0,0,0,0,0,0
CUST_542,1,2477,11672,3,18,4,0,0,0,0,0,0,1
CUST_223,1,2119,4489,1,22,2,0,0,0,0,0,0,0
CUST_181,1,2538,6808,1,10,3,0,0,0,0,0,0,0
CUST_780,1,419,117627,1,8,4,0,1,0,0,0,0,0
CUST_567,1,1925,217920,3,17,4,0,1,0,0,0,0,0
CUST_249,1,828,13453,3,12,6,0,0,0,0,0,1,0
CUST_135,1,1274,8570,2,15,0,0,0,0,0,0,0,0
CUST_658,1,1307,3884,2,22,4,0,0,0,0,0,0,1
CUST_566,1,1708,11979,3,1,1,1,0,0,0,0,0,0
CUST_380,1,1562,9080,0,22,6,0,0,0,0,0,1,0
CUST_540,1,1466,118442,3,0,4,1,1,1,0,0,0,0
CUST_744,1,1821,9008,0,17,2,0,0,0,0,0,0,0
CUST_761,1,500,16561,3,22,0,0,0,0,0,0,0,0
CUST_690,1,1880,16166,3,16,5,0,0,0,0,0,1,0
CUST_566,1,1694,225560,1,10,2,0,1,0,0,0,0,0
CUST_786,1,29,296549,2,7,4,0,1,0,1,0,0,0
CUST_596,0,360,8669,3,17,4,0,0,0,0,0,0,1
CUST_465,1,2569,15503,3,4,0,1,0,0,0,0,0,0
CUST_499,0,1330,7378,2,23,4,0,0,0,0,0,0,1
CUST_571,0,1083,5659,3,16,2,0,0,0,0,0,0,0
CUST_530,1,325,4394,0,1,0,1,0,0,0,0,0,0
CUST_756,1,202,4120,1,12,1,0,0,0,0,0,0,0
CUST_116,1,947,7826,1,12,0,0,0,0,0,0,0,0
CUST_547,0,1788,126700,2,13,3,0,1,0,0,0,0,0
CUST_484,1,2344,7657,3,0,1,1,0,0,0,0,0,0
CUST_672,1,2383,273227,2,7,2,0,1,0,0,0,0,0
CUST_541,1,2198,5534,3,12,4,0,0,0,0,0,0,0
CUST_124,1,2380,24058,3,17,3,0,0,0,0,0,0,0
CUST_250,1,585,10728,2,3,2,1,0,0,0,0,0,0
CUST_177,1,1915,11524,1,17,0,0,0,0,0,0,0,0
CUST_282,1,1662,7695,1,2,5,1,0,0,0,0,1,0
CUST_486,1,2973,3001,1,19,1,0,0,0,0,0,0,0
CUST_111,1,2968,136494,3,15,0,0,1,0,0,0,0,0
CUST_358,1,358,8536,3,0,1,1,0,0,0,0,0,0
CUST_382,0,491,8291,3,14,6,0,0,0,0,0,1,0
CUST_421,1,1849,5206,3,19,1,0,0,0,0,0,0,0
CUST_609,1,2245,262690,1,13,1,0,1,0,0,0,0,0
CUST_491,1,2175,294174,2,6,0,1,1,1,0,0,0,0
CUST_596,1,2918,12904,1,4,6,1,0,0,0,0,1,0
CUST_205,1,2781,1304,3,17,6,0,0,0,0,0,1,0
CUST_693,1,1156,11080,3,22,5,0,0,0,0,0,1,0
CUST_544,1,992,16410,3,5,5,1,0,0,0,0,1,0
CUST_785,1,1259,24182,1,6,6,1,0,0,0,0,1,0
CUST_784,1,2354,6041,3,7,0,0,0,0,0,0,0,0
CUST_233,1,1965,6900,2,10,2,0,0,0,0,0,0,0
CUST_259,0,2089,4587,2,21,5,0,0,0,0,0,1,0
CUST_397,1,496,21234,1,9,0,0,0,0,0,0,0,0
CUST_633,0,920,20893,2,9,2,0,0,0,0,0,0,0
CUST_382,1,2707,15175,1,19,2,0,0,0,0,0,0,0
CUST_116,1,808,4197,3,9,0,0,0,0,0,0,0,0
CUST_771,1,1098,9846,3,21,4,0,0,0,0,0,0,0
CUST_253,1,2604,23683,3,0,3,1,0,0,0,0,0,0
CUST_321,1,205,128197,3,14,4,0,1,0,0,0,0,0
CUST_678,1,1537,4473,3,8,3,0,0,0,0,0,0,0
CUST_570,0,119,20845,1,9,1,0,0,0,0,0,0,0
CUST_254,1,1248,6331,1,20,4,0,0,0,0,0,0,0
CUST_648,0,2219,10902,2,13,1,0,0,0,0,0,0,0
CUST_390,1,1452,5206,3,22,1,0,0,0,0,0,0,0
CUST_490,1,1130,6576,2,2,6,1,0,0,0,0,1,0
CUST_515,0,1626,7583,3,20,0,0,0,0,0,0,0,0
CUST_714,1,1061,7365,3,23,2,0,0,0,0,0,0,0
CUST_665,1,2632,5022,2,1,2,1,0,0,0,0,0,0
CUST_181,1,82,7068,1,3,0,1,0,0,0,0,0,0
CUST_593,1,405,194087,3,5,6,1,1,1,0,0,1,0
CUST_514,1,2703,286033,3,23,3,0,1,0,0,0,0,0
CUST_680,1,1874,3970,3,10,6,0,0,0,0,0,1,0
CUST_216,1,344,36269,0,16,0,0,0,0,0,0,0,0
CUST_188,1,1719,2101,3,21,2,0,0,0,0,0,0,0
CUST_751,1,2682,8237,2,11,3,0,0,0,0,0,0,0
CUST_437,1,1221,12552,1,16,3,0,0,0,0,0,0,0
CUST_219,1,632,8315,1,12,0,0,0,0,0,0,0,0
CUST_158,1,1805,16903,1,9,6,0,0,0,0,0,1,0
CUST_764,1,2877,14609,3,15,6,0,0,0,0,0,1,0
CUST_458,0,1298,139015,1,3,4,1,1,1,0,0,0,0
CUST_780,1,537,180718,3,11,2,0,1,0,0,0,0,0
CUST_184,1,2874,6926,3,7,6,0,0,0,0,0,1,0
CUST_557,1,313,7359,3,14,3,0,0,0,0,0,0,0
CUST_175,1,2080,3985,2,16,2,0,0,0,0,0,0,0
CUST_342,1,1162,3469,3,9,0,0,0,0,0,0,0,0
CUST_701,0,554,1931,3,1,5,1,0,0,0,0,1,0
CUST_240,0,1742,8312,1,20,2,0,0,0,0,0,0,0
CUST_440,1,1368,17004,1,18,1,0,0,0,0,0,0,0
CUST_213,0,2694,3610,2,12,3,0,0,0,0,0,0,0
CUST_230,0,1374,4298,3,12,6,0,0,0,0,0,1,0
CUST_315,1,1500,5914,3,7,5,0,0,0,0,0,1,0
CUST_768,1,2524,187853,1,16,1,0,1,0,0,0,0,0
CUST_709,1,790,3515,1,14,4,0,0,0,0,0,0,1
CUST_345,1,894,3782,3,1,5,1,0,0,0,0,1,0
CUST_132,1,595,9227,0,20,6,0,0,0,0,0,1,0
CUST_391,1,2562,14411,3,21,1,0,0,0,0,0,0,0
CUST_472,1,1987,13289,1,13,3,0,0,0,0,0,0,0
CUST_332,1,2589,10206,3,20,4,0,0,0,0,0,0,0
CUST_767,0,2919,4711,2,20,6,0,0,0,0,0,1,0
CUST_320,1,655,6126,3,16,0,0,0,0,0,0,0,0
CUST_481,1,2242,5277,3,17,2,0,0,0,0,0,0,0
CUST_439,1,455,283092,2,11,5,0,1,0,0,0,1,0
CUST_196,1,137,11484,3,22,0,0,0,0,0,0,0,0
CUST_524,1,1428,16234,3,2,0,1,0,0,0,0,0,0
CUST_402,1,328,212093,2,17,4,0,1,0,0,0,0,0
CUST_795,0,2581,142263,1,0,6,1,1,1,0,0,1,0
CUST_482,1,436,44343,3,18,0,0,0,0,0,0,0,0
CUST_547,1,223,10678,3,10,2,0,0,0,0,0,0,0
CUST_106,1,756,4017,1,6,6,1,0,0,0,0,1,0
CUST_506,1,2440,8390,1,22,1,0,0,0,0,0,0,0
CUST_664,0,84,7569,1,4,3,1,0,0,0,0,0,0
CUST_511,0,527,9241,3,22,3,0,0,0,0,0,0,0
CUST_632,1,2961,6573,3,1,0,1,0,0,0,0,0,0
CUST_674,1,2373,7709,1,9,3,0,0,0,0,0,0,0
CUST_563,1,1853,21024,3,16,6,0,0,0,0,0,1,0
CUST_413,1,824,4551,1,21,1,0,0,0,0,0,0,0
CUST_620,1,1377,20065,3,1,5,1,0,0,0,0,1,0
CUST_300,1,2425,8373,3,16,3,0,0,0,0,0,0,0
CUST_279,0,347,5603,3,2,1,1,0,0,0,0,0,0
CUST_749,1,506,292207,1,1,3,1,1,1,0,0,0,0
CUST_286,1,2910,6094,1,3,4,1,0,0,0,0,0,0
CUST_191,1,1243,7224,3,21,6,0,0,0,0,0,1,0
CUST_212,1,765,53948,3,1,0,1,1,1,0,0,0,0
CUST_220,1,1857,7160,2,23,6,0,0,0,0,0,1,0
CUST_670,1,2140,9373,3,1,2,1,0,0,0,0,0,0
CUST_383,1,2049,9381,3,20,0,0,0,0,0,0,0,0
CUST_151,1,708,241820,1,3,5,1,1,1,0,0,1,0
CUST_346,0,2297,7885,3,20,2,0,0,0,0,0,0,0
CUST_292,1,2557,19530,3,23,5,0,0,0,0,0,1,0
CUST_112,1,2613,3351,0,22,4,0,0,0,0,0,0,1
CUST_219,1,2198,22688,1,14,5,0,0,0,0,0,1,0
CUST_436,1,979,6807,3,15,5,0,0,0,0,0,1,0
CUST_556,1,298,3870,3,12,1,0,0,0,0,0,0,0
CUST_471,1,746,8185,1,11,2,0,0,0,0,0,0,0
CUST_438,1,1213,176603,2,17,3,0,1,0,0,0,0,0
CUST_488,1,858,10119,2,2,1,1,0,0,0,0,0,0
CUST_343,1,725,30815,3,21,4,0,0,0,0,0,0,0
CUST_489,1,1009,10711,3,14,4,0,0,0,0,0,0,0
CUST_515,1,2653,6865,3,20,2,0,0,0,0,0,0,0
CUST_602,1,1758,7895,2,17,5,0,0,0,0,0,1,0
CUST_383,1,397,4966,0,17,5,0,0,0,0,0,1,0
CUST_660,1,2127,5923,3,3,6,1,0,0,0,0,1,0
CUST_574,1,551,161836,3,8,0,0,1,0,0,0,0,0
CUST_155,0,1121,4812,1,19,5,0,0,0,0,0,1,0
CUST_406,0,1624,5486,3,23,2,0,0,0,0,0,0,0
CUST_500,1,2745,2591,1,7,3,0,0,0,0,0,0,0
CUST_783,1,980,12254,1,21,1,0,0,0,0,0,0,0
CUST_372,0,749,24469,0,23,1,0,0,0,0,0,0,0
CUST_197,1,722,20555,0,5,4,1,0,0,0,0,0,1
CUST_721,1,346,11546,3,0,5,1,0,0,0,0,1,0
CUST_157,1,1566,19231,1,0,5,1,0,0,0,0,1,0
CUST_599,1,2520,4614,1,0,4,1,0,0,0,0,0,0
CUST_737,0,2121,3675,1,20,4,0,0,0,0,0,0,0
CUST_602,1,12,4733,1,4,1,1,0,0,0,0,0,0
CUST_605,1,1448,8300,1,23,0,0,0,0,0,0,0,0
CUST_702,1,324,4905,1,19,1,0,0,0,0,0,0,0
CUST_428,1,202,10075,3,21,5,0,0,0,0,0,1,0
CUST_623,1,29,5458,3,4,6,1,0,0,0,0,1,0
CUST_430,1,1380,3440,1,6,5,1,0,0,0,0,1,0
CUST_675,1,2598,4575,3,15,6,0,0,0,0,0,1,0
CUST_157,1,1045,78259,0,17,2,0,1,0,0,0,0,0
CUST_709,1,218,7650,1,3,5,1,0,0,0,0,1,0
CUST_611,1,1312,7534,3,7,3,0,0,0,0,0,0,0
CUST_320,1,26,13957,2,4,4,1,0,0,0,0,0,0
CUST_695,1,306,3316,3,22,4,0,0,0,0,0,0,0
CUST_743,1,302,123615,1,16,4,0,1,0,0,0,0,0
CUST_691,1,2190,23617,3,22,2,0,0,0,0,0,0,0
CUST_792,1,2867,12369,1,2,0,1,0,0,0,0,0,0
CUST_102,1,215,4355,1,22,5,0,0,0,0,0,1,0
CUST_448,1,2093,2872,3,23,3,0,0,0,0,0,0,0
CUST_570,1,1529,18050,3,22,4,0,0,0,0,0,0,0
CUST_374,1,959,17266,2,5,4,1,0,0,0,0,0,1
CUST_457,1,2826,4506,1,4,1,1,0,0,0,0,0,0
CUST_309,1,68,4609,1,18,4,0,0,0,0,0,0,1
CUST_644,1,1264,52142,1,4,3,1,1,1,0,0,0,0
CUST_281,1,1963,108093,1,19,5,0,1,0,0,0,1,0
CUST_188,1,2417,8609,2,19,4,0,0,0,0,0,0,1
CUST_117,1,1914,12812,3,10,6,0,0,0,0,0,1,0
CUST_122,0,1817,15337,3,8,3,0,0,0,0,0,0,0
CUST_753,1,1079,4423,2,5,4,1,0,0,0,0,0,0
CUST_466,1,902,15316,1,7,0,0,0,0,0,0,0,0
CUST_291,1,1235,14954,3,16,1,0,0,0,0,0,0,0
CUST_704,1,33,4697,2,21,3,0,0,0,0,0,0,0
CUST_241,0,1692,11812,3,2,0,1,0,0,0,0,0,0
CUST_789,1,2273,5286,2,0,5,1,0,0,0,0,1,0
CUST_489,1,702,5299,1,13,1,0,0,0,0,0,0,0
CUST_312,1,2086,3093,2,16,5,0,0,0,0,0,1,0
CUST_438,1,544,11659,3,23,6,0,0,0,0,0,1,0
CUST_365,1,1786,18227,3,8,5,0,0,0,0,0,1,0
CUST_287,1,1235,3329,2,10,3,0,0,0,0,0,0,0
CUST_497,1,1233,3150,1,1,1,1,0,0,0,0,0,0
CUST_789,1,2920,5358,2,8,4,0,0,0,0,0,0,1
CUST_396,1,2206,135238,3,2,0,1,1,1,0,0,0,0
CUST_452,0,1449,4931,2,12,2,0,0,0,0,0,0,0
CUST_493,1,1289,10976,1,10,0,0,0,0,0,0,0,0
CUST_579,1,878,26313,0,5,4,1,0,0,0,0,0,0
CUST_275,1,2811,7377,1,23,1,0,0,0,0,0,0,0
CUST_358,1,1376,7493,3,18,2,0,0,0,0,0,0,0
CUST_506,1,2766,5271,3,5,1,1,0,0,0,0,0,0
CUST_723,1,1505,253809,3,15,1,0,1,0,0,0,0,0
CUST_776,1,542,22337,2,0,6,1,0,0,0,0,1,0
CUST_105,1,2374,3682,1,8,3,0,0,0,0,0,0,0
CUST_657,1,1582,2541,1,3,6,1,0,0,0,0,1,0
CUST_536,0,270,8194,1,0,6,1,0,0,0,0,1,0
CUST_357,1,2227,257529,1,1,3,1,1,1,0,0,0,0
CUST_330,1,1161,15423,1,1,4,1,0,0,0,0,0,0
CUST_372,1,1894,9589,2,9,6,0,0,0,0,0,1,0
CUST_498,1,897,139209,2,14,0,0,1,0,0,0,0,0
CUST_694,0,2655,5760,1,12,5,0,0,0,0,0,1,0
CUST_698,1,1368,21315,1,3,4,1,0,0,0,0,0,0
CUST_601,0,2125,7768,3,10,5,0,0,0,0,0,1,0
CUST_461,1,2260,3433,2,7,0,0,0,0,0,0,0,0
CUST_256,0,2974,197228,3,18,1,0,1,0,0,0,0,0
CUST_792,1,2166,261141,1,10,0,0,1,0,0,0,0,0
CUST_460,1,187,223723,1,3,1,1,1,1,0,0,0,0
CUST_603,1,152,5127,1,16,6,0,0,0,0,0,1,0
CUST_133,1,1007,2794,3,13,4,0,0,0,0,0,0,0
CUST_399,1,690,7542,3,10,6,0,0,0,0,0,1,0
CUST_230,1,2739,9743,1,8,1,0,0,0,0,0,0,0
CUST_348,1,1262,65650,3,18,6,0,1,0,0,0,1,0
CUST_138,1,986,96574,2,19,2,0,1,0,0,0,0,0
CUST_770,1,2564,150017,0,20,3,0,1,0,0,0,0,0
CUST_133,1,995,2141,2,14,0,0,0,0,0,0,0,0
CUST_497,1,280,4951,1,19,4,0,0,0,0,0,0,1
CUST_327,1,2507,11385,1,5,3,1,0,0,0,0,0,0
CUST_241,1,1504,17335,0,15,6,0,0,0,0,0,1,0
CUST_139,0,390,23633,3,16,4,0,0,0,0,0,0,0
CUST_240,0,1813,3819,3,7,5,0,0,0,0,0,1,0
CUST_492,1,2911,15692,3,13,0,0,0,0,0,0,0,0
CUST_548,0,691,7593,1,5,6,1,0,0,0,0,1,0
CUST_681,0,2646,18791,3,7,1,0,0,0,0,0,0,0
CUST_109,1,2654,34785,1,4,6,1,0,0,0,0,1,0
CUST_147,0,257,238863,3,7,3,0,1,0,0,1,0,0
CUST_575,1,2273,7133,2,21,5,0,0,0,0,0,1,0
CUST_235,1,1735,3943,1,9,5,0,0,0,0,0,1,0
CUST_564,0,2283,95899,0,13,1,0,1,0,0,0,0,0
CUST_780,1,580,15713,1,8,5,0,0,0,0,0,1,0
CUST_512,0,879,62521,1,15,1,0,1,0,0,0,0,0
CUST_356,1,1304,7578,2,17,3,0,0,0,0,0,0,0
CUST_724,1,1451,51528,3,17,5,0,1,0,0,0,1,0
CUST_111,0,668,11191,0,14,3,0,0,0,0,0,0,0
CUST_448,1,642,11202,1,21,5,0,0,0,0,0,1,0
CUST_605,1,348,4260,3,5,6,1,0,0,0,0,1,0
CUST_614,1,1327,7444,1,19,4,0,0,0,0,0,0,0
CUST_115,1,1171,7296,1,17,2,0,0,0,0,0,0,0
CUST_360,1,1820,26673,3,18,0,0,0,0,0,0,0,0
CUST_526,1,2141,12523,1,0,1,1,0,0,0,0,0,0
CUST_237,0,254,11543,1,2,5,1,0,0,0,0,1,0
CUST_399,1,773,9292,0,2,6,1,0,0,0,0,1,0
CUST_123,0,2866,14494,3,6,6,1,0,0,0,0,1,0
CUST_756,0,2905,7776,2,18,0,0,0,0,0,0,0,0
CUST_196,1,1258,6638,3,8,0,0,0,0,0,0,0,0
CUST_135,1,2682,9224,3,4,4,1,0,0,0,0,0,1
CUST_235,1,2816,2646,2,17,3,0,0,0,0,0,0,0
CUST_641,1,2531,21152,2,3,6,1,0,0,0,0,1,0
CUST_518,1,643,7669,0,6,0,1,0,0,0,0,0,0
CUST_108,1,2538,248712,3,2,0,1,1,1,0,0,0,0
CUST_468,1,327,13688,1,10,6,0,0,0,0,0,1,0
CUST_521,1,2447,13634,3,16,0,0,0,0,0,0,0,0
CUST_244,1,300,14767,0,4,1,1,0,0,0,0,0,0
CUST_250,1,280,22118,3,0,6,1,0,0,0,0,1,0
CUST_340,0,2295,24171,2,6,6,1,0,0,0,0,1,0
CUST_610,1,2238,21812,2,9,4,0,0,0,0,0,0,0
CUST_235,0,569,5916,1,1,6,1,0,0,0,0,1,0
CUST_488,1,2218,6856,3,15,5,0,0,0,0,0,1,0
CUST_474,1,424,7604,3,14,5,0,0,0,0,0,1,0
CUST_623,1,530,8738,2,23,5,0,0,0,0,0,1,0
CUST_685,1,2927,10004,1,3,0,1,0,0,0,0,0,0
CUST_668,1,772,75127,3,9,5,0,1,0,0,0,1,0
CUST_107,1,322,6816,0,7,3,0,0,0,0,0,0,0
CUST_115,1,737,7644,3,21,1,0,0,0,0,0,0,0
CUST_107,1,1102,165045,1,10,6,0,1,0,0,0,1,0
CUST_135,0,2001,5276,3,7,5,0,0,0,0,0,1,0
CUST_662,1,1767,134043,1,20,6,0,1,0,0,0,1,0
CUST_636,1,1054,110608,3,18,4,0,1,0,0,0,0,1
CUST_171,1,1255,3373,1,13,6,0,0,0,0,0,1,0
CUST_606,1,2380,27976,3,6,6,1,0,0,0,0,1,0
CUST_199,0,1201,2847,1,16,3,0,0,0,0,0,0,0
CUST_162,1,1304,9059,2,5,4,1,0,0,0,0,0,0
CUST_786,1,2710,11886,1,21,1,0,0,0,0,0,0,0
CUST_422,1,1149,10642,2,15,5,0,0,0,0,0,1,0
CUST_372,1,2948,6146,3,4,0,1,0,0,0,0,0,0
CUST_496,1,555,1712,1,14,0,0,0,0,0,0,0,0
CUST_796,1,1233,173915,3,12,6,0,1,0,0,0,1,0
CUST_720,1,802,12726,3,7,1,0,0,0,0,0,0,0
CUST_274,0,492,4288,1,11,5,0,0,0,0,0,1,0
CUST_660,1,2592,7601,2,5,1,1,0,0,0,0,0,0
CUST_446,0,2137,5370,3,22,6,0,0,0,0,0,1,0
CUST_198,1,2916,6507,3,17,2,0,0,0,0,0,0,0
CUST_408,1,280,240418,1,23,4,0,1,0,0,0,0,0
CUST_785,1,2626,80765,2,10,5,0,1,0,0,0,1,0
CUST_563,0,2583,264025,1,18,1,0,1,0,0,0,0,0
